,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0004868507385253906,1.8046254883973607e-05,0.0002990245819091797,1.0086430356688126e-05,0.0009765625,0.0009765625,"{'C': 0.0009765625, 'gamma': 0.0009765625}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
1,0.00047001838684082033,3.916456069637503e-06,0.0002902030944824219,3.6107625994954204e-06,0.0009765625,0.0013646612784734787,"{'C': 0.0009765625, 'gamma': 0.0013646612784734787}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
2,0.00046648979187011717,5.7391071278297805e-06,0.0002875804901123047,2.381323049389605e-06,0.0009765625,0.001906995614684026,"{'C': 0.0009765625, 'gamma': 0.001906995614684026}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
3,0.00046095848083496096,3.3091262002749392e-06,0.00028600692749023435,2.11427681707338e-06,0.0009765625,0.002664860747343896,"{'C': 0.0009765625, 'gamma': 0.002664860747343896}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
4,0.0004657745361328125,4.22371146922656e-06,0.00028781890869140626,4.263361539317534e-06,0.0009765625,0.0037239114490102898,"{'C': 0.0009765625, 'gamma': 0.0037239114490102898}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
5,0.0004631519317626953,3.0029385554950313e-06,0.00028719902038574217,5.9606552093506835e-06,0.0009765625,0.005203842825142688,"{'C': 0.0009765625, 'gamma': 0.005203842825142688}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
6,0.000469207763671875,7.854073984102063e-06,0.0002872467041015625,4.616709687217572e-06,0.0009765625,0.007271918389999882,"{'C': 0.0009765625, 'gamma': 0.007271918389999882}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
7,0.0004897117614746094,1.5778915508055017e-05,0.0002960681915283203,7.211758074206658e-06,0.0009765625,0.010161874377781294,"{'C': 0.0009765625, 'gamma': 0.010161874377781294}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
8,0.0004802227020263672,5.132150286511882e-06,0.0002921581268310547,1.6000711188852803e-06,0.0009765625,0.014200336875591593,"{'C': 0.0009765625, 'gamma': 0.014200336875591593}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
9,0.00048427581787109376,8.277486536265919e-06,0.00029172897338867185,1.910921565009487e-06,0.0009765625,0.01984373747240848,"{'C': 0.0009765625, 'gamma': 0.01984373747240848}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
10,0.00048394203186035155,2.622170845960144e-06,0.00029292106628417967,1.6559367517648065e-06,0.0009765625,0.02772989967235997,"{'C': 0.0009765625, 'gamma': 0.02772989967235997}",0.6744186046511628,0.6744186046511628,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.6840531561461795,0.007866578354453181,429
